district_code,district_name,gu_name,dong_name,industry,year,quarter,lat,lng,pop_total,households,age_20_30_ratio,age_40_50_ratio,workplace_pop,resident_pop,foot_traffic_daily,foot_traffic_lunch,foot_traffic_dinner,dwell_time_avg,foot_traffic_3yr_growth,card_sales_avg,industry_spend_ratio,avg_ticket_size,competitor_count_100m,competitor_count_500m,openings_1yr,closures_1yr,competitor_density,avg_operating_months,rent_per_m2,vacancy_rate,building_age,transit_passengers_daily,data_quality_score,monthly_revenue_actual,target_monthly_revenue,target_success_label,target_closure_risk
103941,은평구 동8가 상권,은평구,은평구 동8가,음식점/식당,2024,Q2,37.593758,126.977654,3696,1622,0.2307,0.3527,4457,3070,9019,2623,3269,76.8,0.1234,28805.0,0.389,12487.0,1,8,6,2,0.178,30.8,60341.0,0.0737,37.2,15534,0.918,16701082.0,1670.1,0,2
103942,은평구 동8가 상권,은평구,은평구 동8가,병의원/클리닉,2023,Q4,37.59093,127.138776,18963,8686,0.2526,0.45,15522,15798,35946,12493,14613,66.9,0.0855,28934.0,0.418,22310.0,4,19,1,1,0.422,28.9,43323.0,0.0591,4.9,33076,0.942,50327407.0,5032.7,1,0
103943,은평구 동8가 상권,은평구,은평구 동8가,음식점/식당,2022,Q1,37.52273,126.98584,29125,13931,0.328,0.3319,20168,25125,37591,11696,15053,57.8,0.0538,31557.0,0.22,16683.0,5,32,4,1,0.711,18.3,15371.0,0.01,32.9,5293,0.872,29093244.0,2909.3,0,0
103944,은평구 동8가 상권,은평구,은평구 동8가,미용/뷰티,2026,Q4,37.575994,127.067466,23890,9839,0.4242,0.2783,38826,20772,50862,12577,18055,64.5,-0.1964,17016.0,0.161,10728.0,4,27,5,1,0.6,33.2,58407.0,0.0723,10.7,3815,0.959,36578607.0,3657.9,0,1
103945,은평구 동8가 상권,은평구,은평구 동8가,병의원/클리닉,2025,Q2,37.523599,127.04167,5685,2304,0.4384,0.3081,44501,4817,69672,24694,26563,55.5,-0.0375,31466.0,0.39,18941.0,6,27,4,2,0.6,45.0,69277.0,0.01,31.1,47606,0.91,91913217.0,9191.3,1,0
103946,은평구 동8가 상권,은평구,은평구 동8가,미용/뷰티,2022,Q1,37.60642,126.962231,28816,12181,0.4058,0.2961,66261,20232,142434,41606,45203,69.8,0.2244,57324.0,0.26,14900.0,7,57,1,2,1.267,43.5,58406.0,0.1251,24.6,18543,0.971,79453374.0,7945.3,1,2
103947,은평구 동8가 상권,은평구,은평구 동8가,카페/디저트,2023,Q2,37.496838,126.880379,20027,8373,0.2788,0.2135,693,16618,10536,2489,4452,50.1,0.148,44661.0,0.385,11583.0,4,41,1,3,0.911,37.2,64174.0,0.0666,24.4,31656,0.868,15345424.0,1534.5,0,2
103948,은평구 동8가 상권,은평구,은평구 동8가,음식점/식당,2022,Q1,37.514612,127.089103,27374,12927,0.3086,0.1841,1960,19033,14332,4631,6076,55.8,-0.0698,39123.0,0.316,15819.0,6,24,0,1,0.533,30.2,19490.0,0.0743,4.4,20599,0.911,18462563.0,1846.3,0,2
103949,은평구 동9가 상권,은평구,은평구 동9가,병의원/클리닉,2022,Q1,37.581231,127.043446,22626,9402,0.4221,0.3165,14874,17195,24503,6057,9798,74.7,-0.0149,-1055.0,0.274,27992.0,5,20,3,5,0.444,42.8,66525.0,0.0891,31.4,20984,0.9,57983497.0,5798.3,1,2
103950,은평구 동9가 상권,은평구,은평구 동9가,소매/패션,2024,Q3,37.589237,127.046281,21801,10350,0.3507,0.3748,4562,17689,15388,4958,5522,84.3,0.1049,21035.0,0.371,17410.0,5,44,5,1,0.978,72.2,26128.0,0.01,26.5,15222,0.984,13580516.0,1358.1,0,1
103951,은평구 동9가 상권,은평구,은평구 동9가,병의원/클리닉,2025,Q2,37.629224,127.099151,23746,11187,0.3033,0.3608,8775,19458,27072,8404,10001,24.3,0.053,27212.0,0.227,15366.0,7,68,1,2,1.511,56.7,57218.0,0.0102,31.2,23551,0.875,49460640.0,4946.1,1,1
103952,은평구 동9가 상권,은평구,은평구 동9가,소매/패션,2022,Q1,37.649632,126.850886,30063,13300,0.3506,0.3193,6170,23052,22615,6619,8490,72.1,0.0714,41102.0,0.37,10190.0,5,26,1,0,0.578,47.4,51320.0,0.0278,3.5,36535,0.861,29105911.0,2910.6,0,0
103953,은평구 동9가 상권,은평구,은평구 동9가,음식점/식당,2022,Q4,37.456844,127.038507,17085,6767,0.1997,0.273,11120,11137,17946,5951,7764,31.5,0.1926,31326.0,0.194,12622.0,3,12,1,5,0.267,17.9,21560.0,0.0314,6.0,147461,0.887,12593673.0,1259.4,0,2
103954,은평구 동9가 상권,은평구,은평구 동9가,소매/패션,2024,Q4,37.484234,126.854906,36421,17706,0.3146,0.3434,6967,29565,25943,9736,10428,77.4,-0.1114,24745.0,0.381,17147.0,7,38,3,4,0.844,26.9,27480.0,0.0547,35.1,8701,0.964,19851557.0,1985.2,0,2
103955,은평구 동9가 상권,은평구,은평구 동9가,병의원/클리닉,2025,Q4,37.601748,127.083935,25613,10490,0.2968,0.1956,2169,21096,13614,4095,5283,36.7,0.2381,16696.0,0.216,23151.0,2,15,4,2,0.333,22.6,39683.0,0.0697,32.7,10950,0.94,27415177.0,2741.5,0,2
103956,은평구 동9가 상권,은평구,은평구 동9가,소매/패션,2022,Q4,37.62932,126.855928,32073,12508,0.3679,0.2937,2261,20985,14519,3258,4730,52.2,0.1882,19967.0,0.253,18699.0,11,57,1,2,1.267,39.1,58134.0,0.1049,8.5,29020,0.875,9785998.0,978.6,0,2
103957,은평구 동9가 상권,은평구,은평구 동9가,카페/디저트,2026,Q2,37.451562,127.103888,21899,9222,0.2151,0.3307,8237,16248,16606,4189,4660,68.9,0.1913,36326.0,0.381,8380.0,6,39,2,2,0.867,21.6,34683.0,0.0828,22.1,51700,0.959,9865830.0,986.6,0,2
103958,은평구 동9가 상권,은평구,은평구 동9가,카페/디저트,2024,Q3,37.570774,127.074955,27176,10917,0.3607,0.3738,7198,18136,15363,5198,5428,78.6,0.0479,10734.0,0.373,15866.0,6,34,6,1,0.756,23.6,37348.0,0.0681,32.7,15798,0.964,15798023.0,1579.8,0,2
103959,은평구 동9가 상권,은평구,은평구 동9가,병의원/클리닉,2026,Q2,37.57721,126.876348,19065,8520,0.2461,0.3292,951,15869,10901,3278,4105,57.7,0.0422,30968.0,0.298,18324.0,7,52,4,2,1.156,58.2,57543.0,0.0487,28.1,52532,0.933,15738985.0,1573.9,0,2
103960,은평구 동9가 상권,은평구,은평구 동9가,미용/뷰티,2022,Q3,37.570315,127.023721,28710,11463,0.3031,0.3956,36793,23604,74317,26549,24747,61.3,0.3285,27633.0,0.278,14954.0,1,6,0,2,0.133,38.3,32802.0,0.0321,17.9,639,0.959,42467149.0,4246.7,1,1
103961,은평구 동10가 상권,은평구,은평구 동10가,카페/디저트,2026,Q1,37.501302,127.047434,17758,7352,0.2632,0.4122,21497,12794,19126,6299,5678,69.9,0.2858,17274.0,0.377,13423.0,4,20,5,2,0.444,47.1,45714.0,0.0324,13.3,33194,0.873,16581291.0,1658.1,0,2
103962,은평구 동10가 상권,은평구,은평구 동10가,소매/패션,2026,Q2,37.576038,127.028897,14284,7068,0.2243,0.2762,78,12041,6957,2617,2033,22.3,-0.0219,38855.0,0.19,11587.0,6,47,3,1,1.044,44.4,52193.0,0.0887,18.3,20398,0.942,10449765.0,1045.0,0,2
103963,은평구 동10가 상권,은평구,은평구 동10가,미용/뷰티,2025,Q1,37.595842,126.923166,21909,10601,0.3463,0.2821,13110,17215,36724,10396,14605,31.9,0.0639,46617.0,0.408,7587.0,6,38,1,2,0.844,29.0,51265.0,0.0462,4.5,21849,0.944,31188596.0,3118.9,0,2
103964,은평구 동10가 상권,은평구,은평구 동10가,음식점/식당,2025,Q1,37.606858,127.072889,24317,11495,0.466,0.2683,56820,17301,74050,27146,25940,29.5,0.0293,6838.0,0.281,23004.0,6,32,3,3,0.711,53.2,20599.0,0.0409,3.5,83656,0.937,63848161.0,6384.8,1,2
103965,은평구 동10가 상권,은평구,은평구 동10가,소매/패션,2023,Q2,37.578638,127.062803,19974,9746,0.2726,0.1859,4287,13924,12693,2941,4524,35.3,-0.0093,23885.0,0.345,9870.0,7,59,6,4,1.311,45.6,49797.0,0.0662,6.2,24977,0.863,19536028.0,1953.6,0,2
103966,은평구 동10가 상권,은평구,은평구 동10가,음식점/식당,2025,Q1,37.533572,126.876644,19391,9349,0.2542,0.2638,7182,13879,17064,6369,5502,45.9,0.0668,43105.0,0.205,13300.0,12,70,3,3,1.556,36.0,20966.0,0.0465,33.1,32140,0.983,11429685.0,1143.0,0,2
103967,은평구 동10가 상권,은평구,은평구 동10가,미용/뷰티,2024,Q1,37.546188,127.121246,32783,13196,0.2895,0.3681,27336,23536,44800,12430,15780,37.5,0.0068,22359.0,0.389,21191.0,3,12,4,2,0.267,50.7,49785.0,0.0528,27.1,12795,0.894,31735908.0,3173.6,0,2
103968,은평구 동10가 상권,은평구,은평구 동10가,소매/패션,2023,Q2,37.638423,126.888547,31785,12902,0.3323,0.333,32527,26555,82857,26459,35007,33.5,0.0561,29208.0,0.403,17268.0,10,53,1,4,1.178,49.4,61471.0,0.01,6.2,30724,0.954,45489681.0,4549.0,0,2
103969,은평구 동10가 상권,은평구,은평구 동10가,카페/디저트,2024,Q4,37.64028,126.92769,19771,8330,0.2725,0.2242,18574,14517,19237,4804,8075,50.6,0.1361,54042.0,0.403,10361.0,3,17,3,0,0.378,46.5,38830.0,0.01,20.1,21527,0.964,15358869.0,1535.9,0,0
103970,은평구 동10가 상권,은평구,은평구 동10가,소매/패션,2026,Q4,37.504096,126.895267,17193,8252,0.2111,0.2748,1862,13954,10979,3572,3920,79.9,0.1056,32839.0,0.215,23829.0,5,23,1,5,0.511,28.8,66015.0,0.0576,31.1,69232,0.912,16649998.0,1665.0,0,2
103971,은평구 동10가 상권,은평구,은평구 동10가,소매/패션,2025,Q3,37.621916,126.877105,27909,12075,0.3331,0.3004,23998,24424,57164,16286,18999,39.5,0.0122,25486.0,0.167,7652.0,10,90,5,2,2.0,51.9,36052.0,0.0323,17.3,36718,0.911,38740823.0,3874.1,0,2
103972,은평구 동10가 상권,은평구,은평구 동10가,병의원/클리닉,2022,Q4,37.625764,126.977113,24459,11283,0.3068,0.3198,815,19406,12593,3815,5281,75.1,-0.0148,38995.0,0.321,17389.0,4,22,1,4,0.489,33.7,33282.0,0.0738,35.1,47976,0.906,13301648.0,1330.2,0,2
103973,은평구 동11가 상권,은평구,은평구 동11가,소매/패션,2026,Q4,37.608246,126.964625,35942,15274,0.4204,0.3301,23421,28947,56947,19638,20245,61.0,0.145,23296.0,0.241,16407.0,7,73,5,0,1.622,31.4,29585.0,0.01,23.2,30160,0.989,36923231.0,3692.3,0,0
103974,은평구 동11가 상권,은평구,은평구 동11가,카페/디저트,2024,Q2,37.631301,126.968998,7945,3415,0.3002,0.3171,3622,6188,8131,3050,2783,31.9,0.2202,33268.0,0.375,14520.0,7,36,4,0,0.8,42.2,50365.0,0.032,2.3,22406,0.901,15091904.0,1509.2,0,1
103975,은평구 동11가 상권,은평구,은평구 동11가,소매/패션,2025,Q2,37.530881,126.913041,21243,8958,0.3838,0.2946,755,15628,9305,3127,3881,33.4,-0.1288,50954.0,0.287,20301.0,6,46,3,1,1.022,54.0,48939.0,0.0414,27.9,5266,0.928,17054744.0,1705.5,0,2
103976,은평구 동11가 상권,은평구,은평구 동11가,카페/디저트,2022,Q4,37.602025,126.97862,31905,15161,0.392,0.2723,4791,27438,19730,6212,8260,75.4,-0.148,37825.0,0.295,12662.0,6,55,3,4,1.222,39.5,48202.0,0.01,3.9,32003,0.879,20478677.0,2047.9,0,2
103977,은평구 동11가 상권,은평구,은평구 동11가,소매/패션,2026,Q4,37.554884,127.077265,10977,4860,0.3326,0.3923,316,8806,5294,1772,2125,37.8,0.2252,45601.0,0.367,16045.0,1,9,5,3,0.2,52.9,37290.0,0.1006,37.0,92050,0.952,8000000.0,800.0,0,2
103978,은평구 동11가 상권,은평구,은평구 동11가,병의원/클리닉,2022,Q1,37.53603,127.049431,19513,8602,0.3264,0.3606,2536,13854,12001,2949,4709,28.5,0.0986,35367.0,0.382,16876.0,2,14,1,2,0.311,34.6,24870.0,0.1408,33.3,35147,0.895,19455289.0,1945.5,0,2
103979,은평구 동11가 상권,은평구,은평구 동11가,소매/패션,2024,Q2,37.596803,126.880282,15484,7606,0.3285,0.3196,4457,11384,10121,2703,4012,37.7,-0.1176,22972.0,0.233,15695.0,2,17,0,0,0.378,43.6,48887.0,0.0514,7.7,15389,0.881,20414111.0,2041.4,0,0
103980,은평구 동11가 상권,은평구,은평구 동11가,카페/디저트,2024,Q3,37.609273,126.926652,30872,14862,0.479,0.3293,1287,23246,14149,3268,4516,20.1,0.2415,19620.0,0.396,22885.0,12,91,3,2,2.022,58.1,15000.0,0.0415,14.8,16241,0.949,11884608.0,1188.5,0,2
103981,은평구 동11가 상권,은평구,은평구 동11가,소매/패션,2022,Q4,37.582693,127.126835,19901,8513,0.2951,0.3245,12530,14239,19404,5031,6247,28.1,0.048,13369.0,0.159,19110.0,5,25,5,4,0.556,76.4,40080.0,0.0632,4.4,5766,0.921,24244795.0,2424.5,0,2
103982,은평구 동11가 상권,은평구,은평구 동11가,카페/디저트,2022,Q3,37.583467,127.029934,23889,10551,0.4234,0.2384,49172,20343,58092,13989,23798,25.9,0.1616,19356.0,0.156,13459.0,8,46,4,0,1.022,50.2,23234.0,0.01,20.7,34797,0.897,42980323.0,4298.0,1,0
103983,은평구 동11가 상권,은평구,은평구 동11가,카페/디저트,2023,Q3,37.465329,126.948703,22287,10805,0.3732,0.3725,18872,18173,36732,11008,12846,20.2,0.0493,34990.0,0.227,5744.0,4,35,0,3,0.778,42.4,104706.0,0.0667,20.3,120491,0.891,33654025.0,3365.4,0,2
103984,은평구 동11가 상권,은평구,은평구 동11가,음식점/식당,2025,Q3,37.541237,127.127547,18645,8201,0.4424,0.2917,26650,13476,29339,7058,10999,68.7,-0.1591,38301.0,0.317,15474.0,5,46,2,3,1.022,44.0,42453.0,0.0321,34.3,10497,0.984,41111433.0,4111.1,0,2
103985,은평구 동12가 상권,은평구,은평구 동12가,미용/뷰티,2026,Q4,37.596257,127.066659,15438,6607,0.3339,0.3133,4917,10566,16285,3900,7150,54.5,-0.0525,29286.0,0.378,16536.0,6,56,4,1,1.244,35.1,57517.0,0.0633,5.3,60848,0.972,23138828.0,2313.9,0,2
103986,은평구 동12가 상권,은평구,은평구 동12가,카페/디저트,2022,Q1,37.579115,126.969656,39697,15898,0.2794,0.3973,744,31054,18742,5597,5996,42.4,-0.073,17607.0,0.289,14499.0,7,28,0,3,0.622,67.9,75050.0,0.0357,11.3,49342,0.924,19738774.0,1973.9,0,2
103987,은평구 동12가 상권,은평구,은평구 동12가,병의원/클리닉,2022,Q3,37.644325,127.14723,17581,7188,0.4793,0.399,68186,14924,51576,14110,20973,27.5,-0.2206,20808.0,0.29,23718.0,8,36,2,1,0.8,43.6,35777.0,0.0325,28.9,31756,0.955,110603849.0,11060.4,1,0
103988,은평구 동12가 상권,은평구,은평구 동12가,음식점/식당,2025,Q4,37.597615,126.861849,18642,7805,0.219,0.3449,25817,15219,27304,6238,9238,72.9,0.2398,31851.0,0.411,10070.0,4,41,6,8,0.911,37.9,36797.0,0.0609,20.2,5076,0.959,23662474.0,2366.2,0,2
103989,은평구 동12가 상권,은평구,은평구 동12가,음식점/식당,2024,Q3,37.478505,127.11269,29051,12967,0.3309,0.215,10596,21083,28513,9618,10991,59.8,-0.0545,39322.0,0.21,13117.0,8,44,3,4,0.978,51.6,64656.0,0.01,2.9,44348,0.968,32092680.0,3209.3,0,2
103990,은평구 동12가 상권,은평구,은평구 동12가,카페/디저트,2024,Q2,37.541056,126.978825,20021,8439,0.3056,0.2334,3313,13390,9971,3042,4054,30.8,0.1205,41091.0,0.278,8320.0,5,39,1,4,0.867,51.9,44502.0,0.0429,29.2,43195,0.925,11639022.0,1163.9,0,2
103991,은평구 동12가 상권,은평구,은평구 동12가,음식점/식당,2026,Q3,37.465681,126.906118,23616,10952,0.356,0.2981,8906,16818,17844,4637,6134,51.3,0.1554,35968.0,0.201,16162.0,3,20,3,1,0.444,48.1,26951.0,0.032,36.1,13997,0.953,18943505.0,1894.4,0,1
103992,은평구 동12가 상권,은평구,은평구 동12가,미용/뷰티,2022,Q4,37.465132,127.136465,18422,7721,0.2458,0.2122,8845,12813,24804,6733,7003,49.9,0.1075,26533.0,0.407,21276.0,2,9,3,0,0.2,22.4,65575.0,0.0571,15.6,6793,0.866,32516176.0,3251.6,0,0
103993,은평구 동12가 상권,은평구,은평구 동12가,소매/패션,2025,Q1,37.514025,127.053835,22900,8942,0.1817,0.1837,44269,19556,64896,18378,22297,40.6,0.0572,23053.0,0.407,10732.0,3,32,5,1,0.711,55.7,41890.0,0.0887,28.6,23952,0.89,47080025.0,4708.0,0,1
103994,은평구 동12가 상권,은평구,은평구 동12가,카페/디저트,2022,Q3,37.627682,126.874531,22329,9310,0.5584,0.3572,14780,18031,35130,9954,15053,57.0,0.0057,18960.0,0.202,20783.0,7,44,3,6,0.978,62.9,42198.0,0.0816,26.9,74825,0.963,30405937.0,3040.6,0,2
103995,은평구 동12가 상권,은평구,은평구 동12가,미용/뷰티,2025,Q2,37.57745,126.930208,22786,10397,0.2178,0.3178,6800,16416,22959,5660,8672,64.2,0.0864,19065.0,0.361,18468.0,1,10,5,2,0.222,24.1,41568.0,0.0556,28.8,3122,0.966,23129363.0,2312.9,0,2
103996,은평구 동12가 상권,은평구,은평구 동12가,소매/패션,2024,Q4,37.495145,127.137914,20754,10188,0.309,0.3573,1013,14248,9777,3342,3619,52.3,0.1666,31558.0,0.406,14671.0,6,24,4,3,0.533,58.0,15000.0,0.1051,26.1,5849,0.85,8000000.0,800.0,0,2
103997,은평구 동13가 상권,은평구,은평구 동13가,소매/패션,2024,Q1,37.494047,127.115508,23093,10679,0.295,0.2512,1535,18102,12844,3624,5522,68.8,-0.0075,29257.0,0.218,24943.0,4,29,0,4,0.644,66.5,41066.0,0.0641,30.5,9074,0.86,13640065.0,1364.0,0,2
103998,은평구 동13가 상권,은평구,은평구 동13가,카페/디저트,2026,Q3,37.627494,127.144605,18571,7232,0.3164,0.343,51790,16308,103167,27890,29036,81.5,0.0062,35493.0,0.305,21412.0,8,72,1,1,1.6,40.6,51729.0,0.0331,22.1,3467,0.851,54946366.0,5494.6,1,1
103999,은평구 동13가 상권,은평구,은평구 동13가,카페/디저트,2025,Q2,37.55622,126.860028,15122,7515,0.1924,0.2694,45719,11030,35689,8775,10292,45.4,-0.1585,34757.0,0.279,12073.0,5,20,5,1,0.444,55.3,35099.0,0.01,20.5,13952,0.921,35889718.0,3589.0,0,0
104000,은평구 동13가 상권,은평구,은평구 동13가,음식점/식당,2022,Q1,37.493587,126.886061,26568,12559,0.395,0.2169,16,17403,9949,3325,2795,83.4,0.0295,52061.0,0.204,12441.0,4,30,2,0,0.667,52.7,77718.0,0.05,32.4,32074,0.924,21933162.0,2193.3,0,0
104001,은평구 동13가 상권,은평구,은평구 동13가,음식점/식당,2024,Q3,37.614746,127.086054,12812,5902,0.2402,0.286,3836,10549,10339,3187,3077,52.3,-0.0739,35309.0,0.379,14567.0,3,26,4,2,0.578,43.7,35705.0,0.0387,37.8,15021,0.968,13228586.0,1322.9,0,2
104002,은평구 동13가 상권,은평구,은평구 동13가,카페/디저트,2023,Q1,37.496816,127.063686,8627,3708,0.4857,0.2216,34180,6177,44520,13607,18200,21.8,0.0454,16624.0,0.225,16074.0,7,70,2,2,1.556,36.7,56492.0,0.0508,15.4,71013,0.942,38533117.0,3853.3,0,2
104003,은평구 동13가 상권,은평구,은평구 동13가,소매/패션,2022,Q3,37.584681,127.066524,19437,7785,0.3712,0.27,7800,14885,14230,4210,6181,31.1,0.0297,19732.0,0.19,11073.0,5,24,3,2,0.533,55.5,15000.0,0.0822,25.4,33192,0.907,21718886.0,2171.9,0,2
104004,은평구 동13가 상권,은평구,은평구 동13가,음식점/식당,2024,Q4,37.453991,127.05048,14805,6109,0.4187,0.3033,10369,11064,22750,5556,7737,49.8,0.1393,40525.0,0.199,16183.0,3,21,7,2,0.467,45.0,35325.0,0.1124,17.9,3585,0.94,18169916.0,1817.0,0,2
104005,은평구 동13가 상권,은평구,은평구 동13가,소매/패션,2026,Q4,37.455423,126.904558,23165,11081,0.3512,0.228,13479,15883,36505,12428,15908,29.5,-0.1734,50281.0,0.225,14297.0,4,18,3,4,0.4,43.4,27153.0,0.01,26.7,46534,0.89,21563088.0,2156.3,0,2
104006,은평구 동13가 상권,은평구,은평구 동13가,음식점/식당,2022,Q3,37.458857,127.117343,17685,8820,0.2826,0.3342,8495,13197,22044,6591,7994,76.8,0.114,46500.0,0.216,17615.0,4,18,3,2,0.4,40.9,40381.0,0.087,9.5,15516,0.983,19857506.0,1985.8,0,2
104007,은평구 동13가 상권,은평구,은평구 동13가,음식점/식당,2022,Q3,37.567703,126.991306,24178,10813,0.2696,0.4185,3874,17650,14313,3533,5405,84.3,0.1938,32363.0,0.153,19631.0,6,28,3,3,0.622,37.6,36719.0,0.0136,23.3,42595,0.863,13809088.0,1380.9,0,2
104008,은평구 동13가 상권,은평구,은평구 동13가,카페/디저트,2022,Q3,37.623771,126.986971,23109,10434,0.3614,0.3356,6502,20062,16759,4936,7218,56.9,0.1747,16623.0,0.362,16448.0,8,68,7,1,1.511,60.1,47868.0,0.0995,37.6,83060,0.978,18023091.0,1802.3,0,2
104009,은평구 동14가 상권,은평구,은평구 동14가,카페/디저트,2023,Q1,37.486827,126.914386,22886,10621,0.2128,0.2834,2649,17621,15507,5551,6671,40.1,0.2468,29428.0,0.164,18806.0,3,19,1,3,0.422,60.5,49844.0,0.0234,16.1,20487,0.974,16091360.0,1609.1,0,2
104010,은평구 동14가 상권,은평구,은평구 동14가,음식점/식당,2024,Q3,37.505337,127.027108,23543,9150,0.1799,0.3091,1126,19424,11831,3227,4232,25.3,0.0908,26160.0,0.419,14286.0,4,22,1,3,0.489,30.2,41375.0,0.0788,35.7,67567,0.984,11064487.0,1106.4,0,2
104011,은평구 동14가 상권,은평구,은평구 동14가,소매/패션,2025,Q4,37.496591,127.04672,22396,9858,0.2337,0.2512,16570,16279,36407,11918,12325,38.4,0.0022,39293.0,0.366,16476.0,6,43,2,2,0.956,45.6,66287.0,0.0413,30.6,121581,0.875,28991901.0,2899.2,0,2
104012,은평구 동14가 상권,은평구,은평구 동14가,미용/뷰티,2024,Q1,37.465709,126.892373,24973,11162,0.1812,0.2636,70392,18008,81004,18318,34198,50.3,-0.0064,30795.0,0.207,18073.0,11,80,5,1,1.778,-3.2,28838.0,0.0773,27.3,11417,0.958,53514222.0,5351.4,0,2
104013,은평구 동14가 상권,은평구,은평구 동14가,소매/패션,2025,Q2,37.538,126.940402,32713,15210,0.3634,0.4472,15744,26652,29552,6602,8422,32.2,-0.024,22980.0,0.199,14804.0,4,23,1,0,0.511,42.8,23648.0,0.0418,30.6,77665,0.874,25198085.0,2519.8,0,0
104014,은평구 동14가 상권,은평구,은평구 동14가,카페/디저트,2024,Q2,37.474673,126.997325,24628,11688,0.2557,0.3042,19296,18147,45112,12511,14574,57.4,0.0645,16371.0,0.352,6823.0,8,81,2,1,1.8,23.7,36814.0,0.05,31.4,23508,0.93,15999901.0,1600.0,0,2
104015,은평구 동14가 상권,은평구,은평구 동14가,병의원/클리닉,2024,Q2,37.451166,127.031554,8044,3304,0.3352,0.3828,13675,6111,26349,5943,7625,84.5,0.2196,47060.0,0.351,27698.0,4,28,2,7,0.622,48.1,35160.0,0.0804,30.8,34506,0.927,44661759.0,4466.2,1,2
104016,은평구 동14가 상권,은평구,은평구 동14가,병의원/클리닉,2024,Q2,37.552235,127.068848,21610,9062,0.2141,0.1866,7373,18169,23115,7442,7507,60.3,-0.1106,29149.0,0.338,14249.0,4,40,1,4,0.889,13.6,57900.0,0.0303,23.6,32539,0.973,33551855.0,3355.2,0,2
104017,은평구 동14가 상권,은평구,은평구 동14가,소매/패션,2026,Q4,37.486461,127.070993,36165,17303,0.2737,0.3111,2258,26567,16340,3771,6503,29.0,-0.1059,16370.0,0.403,11536.0,7,41,3,5,0.911,65.7,65451.0,0.0745,17.0,11201,0.985,11575548.0,1157.6,0,2
104018,은평구 동14가 상권,은평구,은평구 동14가,음식점/식당,2025,Q4,37.605859,127.141233,19023,7446,0.2836,0.2057,23883,15553,46182,13242,13002,44.6,-0.0224,12305.0,0.201,12289.0,1,4,2,2,0.089,48.6,61231.0,0.0546,24.1,49965,0.921,39015032.0,3901.5,0,1
104019,은평구 동14가 상권,은평구,은평구 동14가,병의원/클리닉,2025,Q3,37.578235,126.915003,23623,9505,0.3384,0.2857,2830,16444,13330,4355,4070,33.5,-0.0678,43420.0,0.359,12840.0,3,26,3,3,0.578,51.2,22388.0,0.0289,18.3,11928,0.9,21998629.0,2199.9,0,2
104020,은평구 동14가 상권,은평구,은평구 동14가,카페/디저트,2024,Q3,37.608972,127.011222,27196,13377,0.2054,0.3862,31648,20427,29439,10784,9670,29.5,0.0951,25280.0,0.327,11012.0,2,11,4,2,0.244,54.8,35401.0,0.0828,23.1,7318,0.952,28845473.0,2884.5,0,2
104021,은평구 동15가 상권,은평구,은평구 동15가,미용/뷰티,2026,Q1,37.562788,126.986427,29236,11525,0.3182,0.3239,6,24148,13767,3174,5234,22.6,-0.1563,26730.0,0.208,17667.0,9,93,5,1,2.067,45.2,47792.0,0.0185,16.9,3668,0.921,16205501.0,1620.6,0,2
104022,은평구 동15가 상권,은평구,은평구 동15가,카페/디저트,2026,Q2,37.546897,127.01583,18172,7171,0.4022,0.3174,3396,15177,12528,3143,3903,72.8,0.0142,27972.0,0.204,26940.0,4,41,3,6,0.911,29.0,33268.0,0.0762,22.0,58279,0.971,9132257.0,913.2,0,2
104023,은평구 동15가 상권,은평구,은평구 동15가,미용/뷰티,2023,Q3,37.593893,127.126271,20933,9817,0.3111,0.2958,10658,14751,15907,4121,6046,20.6,-0.0271,33006.0,0.336,11338.0,6,29,3,3,0.644,34.7,35958.0,0.0243,33.9,39995,0.947,19965233.0,1996.5,0,2
